user_id,session_date,session_number,fitness_level,primary_goal,muscle_groups,exercises,num_exercises,prescribed_sets,prescribed_reps,duration_minutes,completion_rate,rpe,satisfaction,day_of_week,week_number
user_0045,2025-02-18,40,Intermediate,muscle_gain,"shoulders,legs,chest","Lateral Raise,Shrugs,Squat,Leg Curl,Push-ups",5,3,9,24,0.51,6,4,Tuesday,14
user_0045,2025-02-21,41,Intermediate,muscle_gain,"arms,back,shoulders","Hammer Curl,Tricep Extension,Face Pulls,Rows,Lateral Raise,Front Raise",6,3,8,34,0.8,9,7,Friday,14
user_0045,2025-02-24,42,Intermediate,muscle_gain,"arms,legs,chest","Dips,Hammer Curl,Lunges,Squat,Chest Dips,Cable Fly,Tricep Extension,Russian Twist",8,4,11,49,0.7,6,4,Monday,14
user_0045,2025-02-27,43,Intermediate,muscle_gain,"shoulders,back,arms","Shrugs,Arnold Press,Lat Pulldown,Face Pulls,Skull Crushers,Hammer Curl,Cable Crunches",7,3,11,30,0.73,8,7,Thursday,15
user_0045,2025-03-02,44,Intermediate,muscle_gain,"arms,shoulders,legs","Hammer Curl,Bicep Curl,Arnold Press,Front Raise,Leg Press,Lunges",6,4,11,30,1.0,9,8,Sunday,15
user_0045,2025-03-05,45,Intermediate,muscle_gain,"shoulders,arms,legs","Lateral Raise,Arnold Press,Hammer Curl,Dips,Lunges,Romanian Deadlift",6,3,10,38,0.61,7,7,Wednesday,15
user_0045,2025-03-08,46,Intermediate,muscle_gain,"chest,legs,back","Push-ups,Chest Dips,Leg Press,Leg Curl,Lat Pulldown,Face Pulls",6,4,8,26,0.92,8,7,Saturday,16
user_0045,2025-03-11,47,Intermediate,muscle_gain,"legs,shoulders,chest","Romanian Deadlift,Leg Curl,Lateral Raise,Shrugs,Chest Dips",5,5,9,28,0.76,8,8,Tuesday,16
user_0045,2025-03-14,48,Intermediate,muscle_gain,"chest,back,legs","Bench Press,Cable Fly,Face Pulls,Deadlift,Romanian Deadlift,Squat,Skull Crushers",7,3,9,33,0.76,7,6,Friday,16
user_0045,2025-03-17,49,Intermediate,muscle_gain,"chest,shoulders,legs","Dumbbell Press,Cable Fly,Shrugs,Overhead Press,Lunges,Leg Curl",6,4,11,32,0.92,6,7,Monday,17
user_0045,2025-03-20,50,Intermediate,muscle_gain,"back,arms,chest","Lat Pulldown,Rows,Bicep Curl,Hammer Curl,Push-ups",5,3,9,27,0.85,6,8,Thursday,17
user_0046,2024-10-24,1,Beginner,muscle_gain,"back,arms,chest","Rows,Lat Pulldown,Tricep Extension,Bicep Curl",4,3,12,20,0.94,6,8,Thursday,1
user_0046,2024-10-27,2,Beginner,muscle_gain,"shoulders,chest,arms","Overhead Press,Shrugs,Cable Fly,Push-ups",4,3,9,26,1.0,8,7,Sunday,1
user_0046,2024-10-30,3,Beginner,muscle_gain,"back,chest,legs","Lat Pulldown,Deadlift,Cable Fly,Bench Press,Squat",5,3,8,22,0.8,7,9,Wednesday,1
user_0046,2024-11-02,4,Beginner,muscle_gain,"legs,back,chest","Leg Press,Lunges,Deadlift,Rows,Chest Dips",5,3,8,31,0.76,6,8,Saturday,2
user_0046,2024-11-05,5,Beginner,muscle_gain,"legs,shoulders,back","Leg Curl,Squat,Overhead Press,Shrugs,Pull-ups",5,3,8,24,0.69,7,5,Tuesday,2
user_0046,2024-11-08,6,Beginner,muscle_gain,"arms,back,chest","Bicep Curl,Skull Crushers,Face Pulls,Rows,Chest Dips",5,3,12,26,0.73,7,6,Friday,2
user_0046,2024-11-11,7,Beginner,muscle_gain,"back,arms,chest","Lat Pulldown,Pull-ups,Bicep Curl,Hammer Curl",4,3,9,23,1.0,8,7,Monday,3
user_0046,2024-11-14,8,Beginner,muscle_gain,"arms,back,chest","Hammer Curl,Tricep Extension,Lat Pulldown,Face Pulls,Push-ups,Dumbbell Press",6,3,9,26,1.0,6,7,Thursday,3
user_0046,2024-11-17,9,Beginner,muscle_gain,"back,chest,shoulders","Lat Pulldown,Deadlift,Dumbbell Press,Push-ups,Arnold Press",5,3,9,32,0.65,7,4,Sunday,3
user_0046,2024-11-20,10,Beginner,muscle_gain,"chest,arms,back","Chest Dips,Bench Press,Bicep Curl,Dips,Lat Pulldown",5,3,9,20,0.65,6,6,Wednesday,4
user_0046,2024-11-23,11,Beginner,muscle_gain,"chest,legs,arms","Cable Fly,Dumbbell Press,Lunges,Romanian Deadlift,Dips,Tricep Extension",6,3,8,30,0.92,6,7,Saturday,4
user_0046,2024-11-26,12,Beginner,muscle_gain,"arms,legs,chest","Hammer Curl,Tricep Extension,Squat,Leg Press,Bench Press",5,3,9,22,0.93,8,9,Tuesday,4
user_0046,2024-11-29,13,Beginner,muscle_gain,"chest,arms,legs","Bench Press,Cable Fly,Hammer Curl,Skull Crushers,Squat",5,3,12,30,0.93,6,9,Friday,5
user_0046,2024-12-02,14,Beginner,muscle_gain,"shoulders,arms,back","Lateral Raise,Shrugs,Skull Crushers,Hammer Curl",4,3,12,30,0.81,6,6,Monday,5
user_0046,2024-12-05,15,Beginner,muscle_gain,"arms,back,chest","Dips,Skull Crushers,Deadlift,Face Pulls,Bench Press,Dumbbell Press",6,3,12,32,0.83,7,8,Thursday,5
user_0046,2024-12-08,16,Beginner,muscle_gain,"chest,arms,back","Cable Fly,Push-ups,Dips,Skull Crushers",4,3,12,20,0.9,8,6,Sunday,6
user_0046,2024-12-11,17,Beginner,muscle_gain,"chest,back,arms","Dumbbell Press,Bench Press,Pull-ups,Rows",4,3,10,15,0.86,7,7,Wednesday,6
user_0046,2024-12-14,18,Beginner,muscle_gain,"shoulders,chest,arms","Arnold Press,Overhead Press,Dumbbell Press,Bench Press,Tricep Extension,Hammer Curl",6,3,8,37,0.52,7,4,Saturday,6
user_0046,2024-12-17,19,Beginner,muscle_gain,"chest,shoulders,legs","Dumbbell Press,Cable Fly,Overhead Press,Arnold Press,Romanian Deadlift,Squat",6,3,11,33,0.82,8,8,Tuesday,7
user_0046,2024-12-20,20,Beginner,muscle_gain,"shoulders,arms,legs","Shrugs,Lateral Raise,Bicep Curl,Tricep Extension,Leg Press,Squat",6,3,11,25,0.72,7,8,Friday,7
user_0046,2024-12-23,21,Beginner,muscle_gain,"arms,chest,shoulders","Skull Crushers,Bicep Curl,Chest Dips,Bench Press,Overhead Press,Arnold Press",6,3,10,35,0.88,8,9,Monday,7
user_0046,2024-12-26,22,Beginner,muscle_gain,"shoulders,arms,back","Shrugs,Overhead Press,Skull Crushers,Hammer Curl,Rows",5,3,12,32,1.0,8,7,Thursday,8
user_0046,2024-12-29,23,Beginner,muscle_gain,"chest,shoulders,arms","Push-ups,Bench Press,Shrugs,Arnold Press,Hammer Curl,Skull Crushers",6,3,8,40,0.91,7,7,Sunday,8
user_0046,2025-01-01,24,Beginner,muscle_gain,"back,arms,legs","Face Pulls,Pull-ups,Hammer Curl,Skull Crushers",4,3,11,20,0.8,7,9,Wednesday,8
user_0046,2025-01-04,25,Beginner,muscle_gain,"back,legs,chest","Rows,Pull-ups,Leg Curl,Leg Press,Chest Dips,Push-ups",6,3,12,33,0.99,8,10,Saturday,9
user_0046,2025-01-07,26,Beginner,muscle_gain,"back,legs,shoulders","Lat Pulldown,Rows,Romanian Deadlift,Lunges,Arnold Press,Lateral Raise",6,3,9,35,0.92,8,10,Tuesday,9
user_0046,2025-01-10,27,Beginner,muscle_gain,"chest,back,legs","Bench Press,Push-ups,Face Pulls,Lat Pulldown,Romanian Deadlift",5,3,12,29,0.91,7,9,Friday,9
user_0046,2025-01-13,28,Beginner,muscle_gain,"arms,legs,back","Dips,Tricep Extension,Leg Curl,Lunges",4,3,10,19,0.94,8,8,Monday,10
user_0046,2025-01-16,29,Beginner,muscle_gain,"arms,chest,legs","Skull Crushers,Dips,Cable Fly,Chest Dips,Lunges,Leg Curl",6,3,11,32,1.0,7,8,Thursday,10
user_0046,2025-01-19,30,Beginner,muscle_gain,"back,legs,chest","Rows,Pull-ups,Squat,Romanian Deadlift,Cable Fly",5,3,9,28,0.68,6,4,Sunday,10
user_0046,2025-01-22,31,Beginner,muscle_gain,"legs,back,chest","Romanian Deadlift,Lunges,Deadlift,Face Pulls,Push-ups",5,3,9,32,0.92,6,10,Wednesday,11
user_0046,2025-01-25,32,Beginner,muscle_gain,"back,arms,chest","Lat Pulldown,Pull-ups,Hammer Curl,Skull Crushers,Dumbbell Press",5,3,10,23,0.71,8,8,Saturday,11
user_0046,2025-01-28,33,Beginner,muscle_gain,"back,legs,arms","Pull-ups,Face Pulls,Squat,Romanian Deadlift",4,3,12,23,0.93,7,9,Tuesday,11
user_0046,2025-01-31,34,Beginner,muscle_gain,"shoulders,legs,chest","Arnold Press,Front Raise,Lunges,Leg Press",4,3,12,18,0.71,7,6,Friday,12
user_0046,2025-02-03,35,Beginner,muscle_gain,"back,chest,shoulders","Deadlift,Lat Pulldown,Chest Dips,Push-ups,Front Raise",5,3,10,25,0.79,8,9,Monday,12
user_0046,2025-02-06,36,Beginner,muscle_gain,"back,legs,arms","Rows,Deadlift,Lunges,Romanian Deadlift,Hammer Curl,Bicep Curl",6,3,10,32,0.81,6,6,Thursday,12
user_0046,2025-02-09,37,Beginner,muscle_gain,"shoulders,legs,chest","Front Raise,Overhead Press,Leg Curl,Lunges,Dumbbell Press",5,3,12,25,1.0,8,8,Sunday,13
user_0046,2025-02-12,38,Beginner,muscle_gain,"chest,legs,back","Push-ups,Dumbbell Press,Leg Press,Lunges,Pull-ups,Face Pulls",6,3,12,27,0.99,6,9,Wednesday,13
user_0046,2025-02-15,39,Beginner,muscle_gain,"shoulders,legs,chest","Shrugs,Arnold Press,Lunges,Leg Press,Push-ups,Bench Press",6,3,8,33,0.66,8,7,Saturday,13
user_0046,2025-02-18,40,Beginner,muscle_gain,"chest,shoulders,back","Chest Dips,Cable Fly,Overhead Press,Arnold Press,Lat Pulldown,Face Pulls",6,3,9,39,0.86,7,6,Tuesday,14
user_0046,2025-02-21,41,Beginner,muscle_gain,"back,chest,legs","Face Pulls,Pull-ups,Cable Fly,Dumbbell Press,Squat",5,3,8,28,0.74,7,6,Friday,14
user_0046,2025-02-24,42,Beginner,muscle_gain,"legs,chest,shoulders","Lunges,Leg Press,Bench Press,Push-ups",4,3,11,16,0.66,6,6,Monday,14
user_0046,2025-02-27,43,Beginner,muscle_gain,"chest,back,shoulders","Chest Dips,Cable Fly,Face Pulls,Rows",4,3,9,16,0.82,8,9,Thursday,15
user_0046,2025-03-02,44,Beginner,muscle_gain,"chest,legs,shoulders","Chest Dips,Dumbbell Press,Lunges,Leg Press,Overhead Press,Shrugs",6,3,12,37,0.8,7,9,Sunday,15
user_0046,2025-03-05,45,Beginner,muscle_gain,"arms,legs,chest","Bicep Curl,Skull Crushers,Leg Press,Squat",4,3,9,23,1.0,7,7,Wednesday,15
user_0046,2025-03-08,46,Beginner,muscle_gain,"shoulders,back,arms","Lateral Raise,Shrugs,Pull-ups,Deadlift",4,3,9,25,0.91,8,9,Saturday,16
user_0046,2025-03-11,47,Beginner,muscle_gain,"shoulders,legs,arms","Shrugs,Lateral Raise,Romanian Deadlift,Lunges,Skull Crushers",5,3,8,30,0.64,7,7,Tuesday,16
user_0046,2025-03-14,48,Beginner,muscle_gain,"shoulders,arms,legs","Arnold Press,Lateral Raise,Dips,Skull Crushers,Romanian Deadlift,Squat",6,3,11,34,0.77,8,6,Friday,16
user_0046,2025-03-17,49,Beginner,muscle_gain,"chest,legs,shoulders","Chest Dips,Dumbbell Press,Leg Curl,Squat",4,3,10,22,1.0,8,7,Monday,17
user_0046,2025-03-20,50,Beginner,muscle_gain,"back,legs,arms","Pull-ups,Rows,Leg Curl,Leg Press,Skull Crushers,Dips",6,3,12,37,1.0,7,7,Thursday,17
user_0047,2024-10-24,1,Intermediate,muscle_gain,"arms,shoulders,chest","Hammer Curl,Dips,Shrugs,Overhead Press,Cable Fly,Dumbbell Press,Push-ups",7,3,8,32,0.56,8,5,Thursday,1
user_0047,2024-10-27,2,Intermediate,muscle_gain,"shoulders,back,legs","Shrugs,Front Raise,Deadlift,Pull-ups,Leg Curl,Squat",6,3,10,36,0.52,8,4,Sunday,1
user_0047,2024-10-30,3,Intermediate,muscle_gain,"arms,legs,shoulders","Hammer Curl,Dips,Leg Press,Lunges,Front Raise,Lateral Raise",6,4,9,40,1.0,9,9,Wednesday,1
user_0047,2024-11-02,4,Intermediate,muscle_gain,"chest,shoulders,legs","Dumbbell Press,Chest Dips,Shrugs,Lateral Raise,Romanian Deadlift,Leg Press,Hammer Curl,Crunches",8,4,8,40,0.86,7,8,Saturday,2
user_0047,2024-11-05,5,Intermediate,muscle_gain,"arms,legs,back","Skull Crushers,Bicep Curl,Squat,Romanian Deadlift,Deadlift,Rows,Lat Pulldown,Tricep Extension",8,5,10,48,0.67,8,5,Tuesday,2
user_0047,2024-11-08,6,Intermediate,muscle_gain,"back,shoulders,arms","Face Pulls,Pull-ups,Lateral Raise,Overhead Press,Tricep Extension,Hammer Curl,Squat",7,4,8,31,0.88,8,6,Friday,2
user_0047,2024-11-11,7,Intermediate,muscle_gain,"legs,chest,shoulders","Lunges,Romanian Deadlift,Chest Dips,Dumbbell Press,Shrugs,Front Raise,Face Pulls",7,4,8,36,0.4,9,7,Monday,3
user_0047,2024-11-14,8,Intermediate,muscle_gain,"back,legs,chest","Lat Pulldown,Pull-ups,Leg Press,Lunges,Cable Fly,Push-ups,Dumbbell Press",7,3,12,41,0.8,7,6,Thursday,3
user_0047,2024-11-17,9,Intermediate,muscle_gain,"shoulders,back,chest","Shrugs,Overhead Press,Pull-ups,Lat Pulldown,Chest Dips,Cable Fly,Face Pulls",7,3,11,41,0.85,7,7,Sunday,3
user_0047,2024-11-20,10,Intermediate,muscle_gain,"arms,chest,back","Skull Crushers,Bicep Curl,Cable Fly,Bench Press,Lat Pulldown",5,3,9,27,0.94,6,9,Wednesday,4
user_0047,2024-11-23,11,Intermediate,muscle_gain,"legs,arms,chest","Lunges,Romanian Deadlift,Dips,Bicep Curl,Push-ups,Bench Press,Cable Crunches",7,3,8,37,0.65,9,4,Saturday,4
user_0047,2024-11-26,12,Intermediate,muscle_gain,"back,chest,shoulders","Lat Pulldown,Face Pulls,Cable Fly,Chest Dips,Shrugs,Arnold Press",6,4,9,38,0.81,8,9,Tuesday,4
user_0047,2024-11-29,13,Intermediate,muscle_gain,"shoulders,legs,back","Front Raise,Arnold Press,Leg Curl,Squat,Rows,Deadlift,Bicep Curl",7,5,10,38,0.66,7,6,Friday,5
user_0047,2024-12-02,14,Intermediate,muscle_gain,"chest,arms,shoulders","Cable Fly,Push-ups,Skull Crushers,Hammer Curl,Front Raise,Lateral Raise",6,3,8,29,0.84,7,7,Monday,5
user_0047,2024-12-05,15,Intermediate,muscle_gain,"back,chest,shoulders","Pull-ups,Deadlift,Chest Dips,Dumbbell Press,Front Raise,Overhead Press,Lat Pulldown",7,4,8,43,0.67,7,7,Thursday,5
user_0047,2024-12-08,16,Intermediate,muscle_gain,"chest,shoulders,back","Bench Press,Dumbbell Press,Overhead Press,Front Raise,Deadlift,Lat Pulldown,Lateral Raise",7,3,11,39,0.74,7,8,Sunday,6
user_0047,2024-12-11,17,Intermediate,muscle_gain,"back,shoulders,legs","Rows,Pull-ups,Lateral Raise,Front Raise,Squat,Romanian Deadlift,Hammer Curl,Lunges",8,5,8,40,0.65,7,6,Wednesday,6
user_0047,2024-12-14,18,Intermediate,muscle_gain,"arms,back,shoulders","Bicep Curl,Tricep Extension,Deadlift,Rows,Arnold Press,Front Raise,Skull Crushers,Leg Curl",8,4,8,47,0.9,8,6,Saturday,6
user_0047,2024-12-17,19,Intermediate,muscle_gain,"arms,legs,back","Hammer Curl,Skull Crushers,Romanian Deadlift,Leg Press,Deadlift,Rows,Face Pulls,Bench Press",8,4,8,46,0.93,7,9,Tuesday,7
user_0047,2024-12-20,20,Intermediate,muscle_gain,"back,shoulders,arms","Deadlift,Face Pulls,Shrugs,Overhead Press,Bicep Curl,Dips,Arnold Press",7,5,10,31,0.76,6,8,Friday,7
user_0047,2024-12-23,21,Intermediate,muscle_gain,"shoulders,arms,chest","Shrugs,Arnold Press,Tricep Extension,Hammer Curl,Bench Press,Push-ups",6,5,8,26,0.81,8,6,Monday,7
user_0047,2024-12-26,22,Intermediate,muscle_gain,"shoulders,arms,legs","Shrugs,Lateral Raise,Hammer Curl,Dips,Squat",5,3,11,23,0.58,7,6,Thursday,8
user_0047,2024-12-29,23,Intermediate,muscle_gain,"chest,shoulders,legs","Bench Press,Cable Fly,Front Raise,Arnold Press,Romanian Deadlift,Leg Press",6,3,11,36,0.76,8,7,Sunday,8
user_0047,2025-01-01,24,Intermediate,muscle_gain,"arms,back,chest","Dips,Hammer Curl,Pull-ups,Deadlift,Bench Press,Cable Fly,Arnold Press,Bicep Curl",8,4,10,49,0.79,6,8,Wednesday,8
user_0047,2025-01-04,25,Intermediate,muscle_gain,"legs,shoulders,arms","Squat,Romanian Deadlift,Shrugs,Front Raise,Bicep Curl,Tricep Extension,Lateral Raise,Overhead Press",8,4,12,46,1.0,8,7,Saturday,9
user_0047,2025-01-07,26,Intermediate,muscle_gain,"shoulders,chest,arms","Lateral Raise,Front Raise,Cable Fly,Push-ups,Tricep Extension,Skull Crushers",6,4,10,27,0.63,7,6,Tuesday,9
user_0047,2025-01-10,27,Intermediate,muscle_gain,"shoulders,arms,chest","Overhead Press,Lateral Raise,Dips,Skull Crushers,Dumbbell Press,Cable Fly",6,5,11,34,1.0,9,10,Friday,9
user_0047,2025-01-13,28,Intermediate,muscle_gain,"back,chest,legs","Rows,Pull-ups,Dumbbell Press,Push-ups,Romanian Deadlift,Squat,Lunges,Arnold Press",8,3,9,46,0.95,6,10,Monday,10
user_0047,2025-01-16,29,Intermediate,muscle_gain,"legs,back,chest","Squat,Lunges,Lat Pulldown,Deadlift,Cable Fly",5,3,11,32,0.84,7,6,Thursday,10
user_0047,2025-01-19,30,Intermediate,muscle_gain,"arms,chest,legs","Tricep Extension,Dips,Bench Press,Dumbbell Press,Leg Press,Lunges,Overhead Press,Lateral Raise",8,3,9,35,1.0,9,8,Sunday,10
user_0047,2025-01-22,31,Intermediate,muscle_gain,"legs,shoulders,back","Leg Press,Romanian Deadlift,Shrugs,Front Raise,Lat Pulldown,Deadlift",6,3,12,34,0.86,6,6,Wednesday,11
user_0047,2025-01-25,32,Intermediate,muscle_gain,"legs,chest,arms","Lunges,Leg Curl,Cable Fly,Push-ups,Bicep Curl",5,3,10,25,0.86,9,8,Saturday,11
user_0047,2025-01-28,33,Intermediate,muscle_gain,"shoulders,back,legs","Lateral Raise,Arnold Press,Deadlift,Lat Pulldown,Squat,Leg Curl,Skull Crushers",7,5,9,30,0.79,7,6,Tuesday,11
user_0047,2025-01-31,34,Intermediate,muscle_gain,"shoulders,legs,arms","Lateral Raise,Overhead Press,Leg Curl,Leg Press,Tricep Extension,Bicep Curl,Plank,Push-ups",8,5,8,49,0.98,9,7,Friday,12
user_0047,2025-02-03,35,Intermediate,muscle_gain,"back,shoulders,arms","Lat Pulldown,Rows,Shrugs,Front Raise,Dips,Tricep Extension,Bicep Curl,Crunches",8,3,11,45,0.96,8,9,Monday,12
user_0047,2025-02-06,36,Intermediate,muscle_gain,"chest,back,arms","Chest Dips,Bench Press,Rows,Deadlift,Bicep Curl,Tricep Extension,Front Raise,Crunches",8,5,8,41,0.71,7,8,Thursday,12
user_0047,2025-02-09,37,Intermediate,muscle_gain,"legs,back,arms","Leg Press,Romanian Deadlift,Lat Pulldown,Pull-ups,Skull Crushers,Hammer Curl,Push-ups,Dumbbell Press",8,4,12,49,0.6,6,7,Sunday,13
user_0047,2025-02-12,38,Intermediate,muscle_gain,"chest,back,legs","Dumbbell Press,Push-ups,Deadlift,Face Pulls,Leg Curl,Squat,Hammer Curl,Tricep Extension",8,5,12,40,0.77,6,6,Wednesday,13
user_0047,2025-02-15,39,Intermediate,muscle_gain,"legs,chest,back","Romanian Deadlift,Leg Curl,Cable Fly,Dumbbell Press,Face Pulls,Pull-ups,Lat Pulldown,Plank",8,4,10,49,0.68,9,6,Saturday,13
user_0047,2025-02-18,40,Intermediate,muscle_gain,"back,arms,chest","Pull-ups,Deadlift,Hammer Curl,Bicep Curl,Push-ups,Dumbbell Press,Russian Twist,Shrugs",8,4,11,37,0.79,7,9,Tuesday,14
user_0047,2025-02-21,41,Intermediate,muscle_gain,"legs,arms,chest","Leg Curl,Squat,Hammer Curl,Skull Crushers,Cable Fly",5,5,9,24,0.99,7,9,Friday,14
user_0047,2025-02-24,42,Intermediate,muscle_gain,"arms,back,shoulders","Bicep Curl,Hammer Curl,Pull-ups,Rows,Shrugs",5,4,11,23,0.73,8,7,Monday,14
user_0047,2025-02-27,43,Intermediate,muscle_gain,"shoulders,chest,legs","Arnold Press,Overhead Press,Cable Fly,Push-ups,Squat,Lunges,Crunches,Skull Crushers",8,3,8,40,0.79,6,9,Thursday,15
user_0047,2025-03-02,44,Intermediate,muscle_gain,"shoulders,arms,back","Shrugs,Lateral Raise,Bicep Curl,Tricep Extension,Lat Pulldown,Rows",6,4,10,32,0.81,9,8,Sunday,15
user_0047,2025-03-05,45,Intermediate,muscle_gain,"shoulders,arms,chest","Overhead Press,Arnold Press,Hammer Curl,Dips,Dumbbell Press,Cable Fly,Lunges,Shrugs",8,3,10,43,0.93,9,10,Wednesday,15
user_0047,2025-03-08,46,Intermediate,muscle_gain,"back,arms,chest","Deadlift,Pull-ups,Skull Crushers,Hammer Curl,Dumbbell Press,Cable Fly,Lateral Raise,Plank",8,4,12,48,0.46,6,4,Saturday,16
user_0047,2025-03-11,47,Intermediate,muscle_gain,"back,legs,chest","Rows,Face Pulls,Romanian Deadlift,Leg Curl,Push-ups",5,4,11,21,0.71,6,8,Tuesday,16
user_0047,2025-03-14,48,Intermediate,muscle_gain,"arms,chest,back","Bicep Curl,Hammer Curl,Cable Fly,Bench Press,Deadlift",5,5,8,21,0.83,6,6,Friday,16
user_0047,2025-03-17,49,Intermediate,muscle_gain,"arms,chest,shoulders","Tricep Extension,Hammer Curl,Dumbbell Press,Cable Fly,Shrugs,Lateral Raise,Russian Twist,Leg Raises",8,4,9,47,0.98,7,7,Monday,17
user_0047,2025-03-20,50,Intermediate,muscle_gain,"arms,legs,chest","Bicep Curl,Hammer Curl,Leg Curl,Romanian Deadlift,Cable Fly,Bench Press",6,5,9,29,0.73,6,7,Thursday,17
user_0048,2024-10-24,1,Beginner,strength,"legs,back","Lunges,Leg Press,Rows,Deadlift,Plank",5,4,3,22,0.57,8,4,Thursday,1
user_0048,2024-10-27,2,Beginner,strength,"legs,back","Leg Press,Squat,Face Pulls,Deadlift,Dips,Skull Crushers",6,4,3,32,0.94,6,8,Sunday,1
user_0048,2024-10-30,3,Beginner,strength,"chest,back","Cable Fly,Chest Dips,Lat Pulldown,Face Pulls,Hammer Curl,Push-ups",6,4,5,25,0.75,8,7,Wednesday,1
user_0048,2024-11-02,4,Beginner,strength,"chest,back","Push-ups,Cable Fly,Deadlift,Face Pulls,Crunches,Chest Dips",6,4,3,31,0.67,7,5,Saturday,2
user_0048,2024-11-05,5,Beginner,strength,"legs,chest","Leg Curl,Romanian Deadlift,Bench Press,Push-ups,Shrugs,Face Pulls",6,4,4,25,0.76,7,6,Tuesday,2
user_0048,2024-11-08,6,Beginner,strength,"back,chest","Pull-ups,Deadlift,Bench Press,Push-ups,Cable Fly,Dips",6,4,3,35,0.82,7,9,Friday,2
user_0048,2024-11-11,7,Beginner,strength,"back,chest","Pull-ups,Rows,Chest Dips,Push-ups,Dips",5,4,5,34,0.76,7,6,Monday,3
user_0048,2024-11-14,8,Beginner,strength,"back,legs","Pull-ups,Rows,Romanian Deadlift,Squat",4,4,6,29,0.52,7,7,Thursday,3
user_0048,2024-11-17,9,Beginner,strength,"legs,chest","Leg Curl,Romanian Deadlift,Push-ups,Cable Fly,Leg Press",5,4,6,22,0.98,6,10,Sunday,3
user_0048,2024-11-20,10,Beginner,strength,"back,chest","Deadlift,Face Pulls,Bench Press,Dumbbell Press,Lunges",5,4,6,31,1.0,6,9,Wednesday,4
user_0048,2024-11-23,11,Beginner,strength,"back,chest","Face Pulls,Rows,Dumbbell Press,Push-ups,Leg Raises",5,4,3,23,0.95,8,9,Saturday,4
user_0048,2024-11-26,12,Beginner,strength,"legs,chest","Leg Press,Romanian Deadlift,Cable Fly,Push-ups",4,4,4,26,0.68,6,6,Tuesday,4
user_0048,2024-11-29,13,Beginner,strength,"back,chest","Lat Pulldown,Face Pulls,Bench Press,Dumbbell Press,Cable Fly",5,4,3,26,0.82,8,7,Friday,5
user_0048,2024-12-02,14,Beginner,strength,"legs,chest","Romanian Deadlift,Leg Press,Bench Press,Push-ups,Front Raise",5,4,6,21,0.85,6,8,Monday,5
user_0048,2024-12-05,15,Beginner,strength,"chest,back","Push-ups,Chest Dips,Rows,Face Pulls,Deadlift",5,4,5,24,0.94,7,9,Thursday,5
user_0048,2024-12-08,16,Beginner,strength,"back,legs","Pull-ups,Deadlift,Leg Press,Romanian Deadlift,Tricep Extension",5,4,6,26,0.95,8,7,Sunday,6
user_0048,2024-12-11,17,Beginner,strength,"chest,legs","Dumbbell Press,Push-ups,Romanian Deadlift,Squat",4,4,6,18,0.74,8,9,Wednesday,6
user_0048,2024-12-14,18,Beginner,strength,"legs,back","Romanian Deadlift,Leg Press,Lat Pulldown,Face Pulls,Crunches,Push-ups",6,4,5,33,0.86,7,9,Saturday,6
user_0048,2024-12-17,19,Beginner,strength,"chest,legs","Chest Dips,Bench Press,Leg Curl,Lunges,Rows",5,4,5,22,0.92,8,8,Tuesday,7
user_0048,2024-12-20,20,Beginner,strength,"chest,legs","Chest Dips,Bench Press,Romanian Deadlift,Lunges",4,4,5,22,1.0,8,9,Friday,7
user_0048,2024-12-23,21,Beginner,strength,"chest,legs","Dumbbell Press,Chest Dips,Leg Press,Leg Curl,Squat,Skull Crushers",6,4,4,35,0.96,8,8,Monday,7
user_0048,2024-12-26,22,Beginner,strength,"legs,back","Squat,Lunges,Deadlift,Lat Pulldown",4,4,4,15,0.97,6,8,Thursday,8
user_0048,2024-12-29,23,Beginner,strength,"chest,legs","Cable Fly,Push-ups,Leg Press,Leg Curl,Bicep Curl",5,4,5,34,0.86,8,9,Sunday,8
user_0048,2025-01-01,24,Beginner,strength,"back,chest","Lat Pulldown,Face Pulls,Push-ups,Bench Press",4,4,4,19,1.0,8,9,Wednesday,8
user_0048,2025-01-04,25,Beginner,strength,"legs,back","Leg Curl,Romanian Deadlift,Face Pulls,Deadlift",4,4,6,24,0.91,8,8,Saturday,9
user_0048,2025-01-07,26,Beginner,strength,"back,chest","Pull-ups,Rows,Push-ups,Bench Press,Tricep Extension",5,4,5,34,0.72,6,8,Tuesday,9
user_0048,2025-01-10,27,Beginner,strength,"back,chest","Rows,Lat Pulldown,Push-ups,Bench Press,Lateral Raise,Pull-ups",6,4,5,37,1.0,6,7,Friday,9
user_0048,2025-01-13,28,Beginner,strength,"back,legs","Lat Pulldown,Rows,Leg Curl,Squat,Leg Raises,Chest Dips",6,4,5,40,0.95,7,7,Monday,10
user_0048,2025-01-16,29,Beginner,strength,"chest,legs","Push-ups,Dumbbell Press,Lunges,Squat,Pull-ups",5,4,3,23,0.78,7,9,Thursday,10
user_0048,2025-01-19,30,Beginner,strength,"legs,back","Lunges,Leg Curl,Face Pulls,Deadlift,Leg Press",5,4,5,22,0.78,7,6,Sunday,10
user_0048,2025-01-22,31,Beginner,strength,"chest,back","Chest Dips,Cable Fly,Rows,Face Pulls,Hammer Curl",5,4,3,23,0.89,8,6,Wednesday,11
